(1311599.0, 1311174.58188, 23.57099934, 1311999.0, 1311599.0)
(1312000.0, 1311999.97069, 6.1403, 1312000.0, 1311958.0)
(1312000.0, 1311997.26184, 11.527429, 1312000.0, 1311901.0)
(1313499.0, 1313507.20823, 19.563, 1313499.0, 1313119.0)
(1313232.0, 1313903.12406, 30.0802, 1313387.0, 1313232.0)
(1314500.0, 1313199.94488, 14.65037515, 1314500.0, 1312000.0)
(1313499.0, 1313853.89096, 1.398, 1313766.0, 1313761.0)
(1313730.0, 1313714.76195, 0.5300699, 1313730.0, 1313472.0)
(1313900.0, 1313773.55941, 6.15, 1313754.0, 1313730.0)
(1313766.0, 1313605.50314, 1.458, 1313766.0, 1313751.0)
(1313000.0, 1313637.54206, 0.642, 1313500.0, 1313252.0)
(1312000.0, 1312257.15785, 17.46119124, 1312000.0, 1311985.0)
(1312000.0, 1311999.86448, 8.82553066, 1312000.0, 1311985.0)
(1311985.0, 1311998.60672, 5.93202919, 1312000.0, 1311985.0)
(1313699.0, 1313163.37071, 6.5, 1313699.0, 1311986.0)
(1313000.0, 1312839.60284, 4.857, 1313215.0, 1313000.0)
(1313000.0, 1312794.34668, 1.673, 1313000.0, 1312866.0)
(1312700.0, 1312728.94112, 2.106, 1312999.0, 1312752.0)
(1311985.0, 1311976.08577, 5.480717, 1312000.0, 1311985.0)
(1311002.0, 1311527.86925, 6.22696283, 1311251.0, 1311002.0)
(1311002.0, 1311019.16607, 2.868, 1311499.0, 1311174.0)
(1311000.0, 1311209.13987, 4.224, 1311590.0, 1311000.0)
(1311132.0, 1311613.17384, 0.9313, 1311526.0, 1311312.0)
(1311527.0, 1311811.09134, 1.062, 1311540.0, 1311313.0)
(1311616.0, 1311441.67091, 0.26149967, 1311616.0, 1311132.0)
(1311329.0, 1311508.73684, 0.057, 1311539.0, 1311329.0)
(1311556.0, 1311545.375, 0.08, 1311616.0, 1311467.0)
(1311313.0, 1311337.96125, 1.10731653, 1311500.0, 1311313.0)
(1311330.0, 1311479.98641, 1.16, 1311538.0, 1311330.0)
(1311150.0, 1310758.46688, 10.77, 1311538.0, 1311150.0)
(1311456.0, 1311743.98451, 2.701, 1311456.0, 1311201.0)
(1311163.0, 1310821.8989, 18.117, 1311331.0, 1311163.0)
(1310000.0, 1310177.74228, 30.778, 1310165.0, 1310000.0)
(1308550.0, 1309237.4695, 31.565, 1309500.0, 1308550.0)
(1310501.0, 1309527.01484, 3.638, 1310554.0, 1310501.0)
(1308843.0, 1308519.49569, 7.38316668, 1309000.0, 1308843.0)
(1309002.0, 1308729.58772, 2.719, 1309624.0, 1309203.0)
(1308897.0, 1308962.44066, 2.757, 1308897.0, 1308567.0)
(1308567.0, 1309188.57773, 2.1304, 1309289.0, 1309085.0)
(1308459.0, 1308828.8658, 4.851, 1309215.0, 1308800.0)
(1308955.0, 1308823.51869, 3.79726292, 1309171.0, 1308955.0)
(1309361.0, 1308463.44947, 4.86800008, 1309361.0, 1308376.0)
(1308896.0, 1308319.99101, 3.90919976, 1308896.0, 1308813.0)
(1308851.0, 1309019.22615, 2.04, 1308999.0, 1308921.0)
(1308937.0, 1309035.52943, 9.0, 1309500.0, 1308937.0)
(1309000.0, 1308293.75318, 16.78479994, 1309000.0, 1308936.0)
(1308381.0, 1308134.1737, 3.71, 1308381.0, 1308367.0)
(1308253.0, 1308011.93158, 12.39349987, 1308253.0, 1307760.0)
(1307760.0, 1308015.15192, 1.74244457, 1308047.0, 1307760.0)
(1307000.0, 1307293.32789, 9.109, 1307723.0, 1307000.0)
(1306601.0, 1306455.08773, 29.336, 1306650.0, 1306601.0)
(1307500.0, 1306358.39509, 10.58, 1307500.0, 1306210.0)
(1306285.0, 1306411.067, 13.224, 1306746.0, 1306318.0)
(1306334.0, 1306512.00331, 5.8024, 1306696.0, 1306416.0)
(1307350.0, 1306268.29412, 9.5064, 1307350.0, 1307000.0)
(1306101.0, 1306402.4783, 12.196, 1307499.0, 1306101.0)
(1306102.0, 1306199.99475, 4.29161256, 1307357.0, 1307022.0)
(1306000.0, 1306237.1901, 7.203, 1306183.0, 1306000.0)
(1305845.0, 1305914.50474, 13.777, 1305845.0, 1305526.0)
(1307000.0, 1305618.0873, 12.269, 1307000.0, 1305000.0)
(1305784.0, 1304723.93737, 30.741, 1305784.0, 1305112.0)
(1306309.0, 1303918.55137, 12.264, 1306699.0, 1306309.0)
(1306309.0, 1306355.71341, 5.13450006, 1306699.0, 1306309.0)
(1304387.0, 1305295.13508, 15.73062906, 1305132.0, 1304387.0)
(1306896.0, 1305191.90808, 15.488571, 1306896.0, 1304060.0)
(1304060.0, 1305776.57757, 5.77451083, 1305000.0, 1304060.0)
(1306591.0, 1304929.26698, 6.1944, 1306591.0, 1306556.0)
(1305999.0, 1306001.08688, 6.18260438, 1305999.0, 1304797.0)
