(1309531.0, 1309729.8742, 20.48979964, 1309876.0, 1309532.0)
(1309711.0, 1309633.52517, 14.48029873, 1310007.0, 1309711.0)
(1313300.0, 1313027.00938, 21.86264671, 1313061.0, 1312632.0)
(1311999.0, 1312110.02712, 20.69539973, 1311999.0, 1311888.0)
(1311700.0, 1311841.47868, 21.73808122, 1311929.0, 1311700.0)
(1310240.0, 1310650.35936, 70.4191821, 1310241.0, 1310240.0)
(1310241.0, 1309539.44416, 21.45851116, 1310241.0, 1309988.0)
(1311452.0, 1312313.17377, 24.33594804, 1312195.0, 1312113.0)
(1310291.0, 1309762.62321, 39.66871108, 1310597.0, 1310291.0)
(1309999.0, 1309831.02428, 46.84704339, 1309585.0, 1309271.0)
(1309815.0, 1309805.15047, 13.82020203, 1310153.0, 1309815.0)
(1313730.0, 1313620.83764, 36.73960839, 1313730.0, 1313101.0)
(1316599.0, 1316055.72443, 13.22756434, 1316599.0, 1316091.0)
(1313850.0, 1313672.76303, 33.54365218, 1313862.0, 1313850.0)
(1317494.0, 1317554.26136, 29.80645729, 1317500.0, 1317494.0)
(1320431.0, 1320766.92003, 31.54134317, 1320431.0, 1320114.0)
(1320498.0, 1320182.60247, 13.402, 1320499.0, 1320028.0)
(1319359.0, 1318578.29665, 12.21837013, 1319359.0, 1319030.0)
(1322410.0, 1322379.70407, 61.21846906, 1322410.0, 1322409.0)
(1321400.0, 1321482.69169, 19.76775203, 1321400.0, 1321001.0)
(1321777.0, 1321942.52473, 19.34784136, 1322000.0, 1321778.0)
(1318991.0, 1318965.95936, 15.31480009, 1319387.0, 1318991.0)
(1317482.0, 1317547.55059, 71.43809449, 1317482.0, 1317416.0)
(1319813.0, 1319435.98396, 20.39291928, 1319708.0, 1319684.0)
(1320500.0, 1320472.42602, 14.77869688, 1320776.0, 1320574.0)
(1324970.0, 1325277.40469, 33.19317112, 1325230.0, 1324970.0)
(1324073.0, 1324558.61079, 13.98281612, 1325114.0, 1324073.0)
(1322000.0, 1321918.18358, 13.13030957, 1322000.0, 1321528.0)
(1325592.0, 1326081.64109, 20.17091006, 1326393.0, 1325592.0)
(1325114.0, 1324761.81077, 21.86885766, 1325114.0, 1325001.0)
(1324400.0, 1325084.2449, 19.16139439, 1324866.0, 1324400.0)
(1321783.0, 1321877.09832, 23.26118193, 1321738.0, 1321650.0)
(1321219.0, 1321298.77943, 24.9196942, 1321468.0, 1321281.0)
(1322253.0, 1321898.36879, 15.71491826, 1322110.0, 1322000.0)
(1320000.0, 1320015.43434, 16.87933343, 1320000.0, 1319650.0)
(1321090.0, 1321290.68362, 10.44840253, 1321594.0, 1321090.0)
(1320500.0, 1321241.53311, 24.33705375, 1320500.0, 1320383.0)
(1319349.0, 1319539.92369, 15.28586219, 1319349.0, 1319311.0)
(1322389.0, 1321578.78385, 21.67373237, 1322389.0, 1322001.0)
(1321544.0, 1321018.90412, 27.75263908, 1321154.0, 1321121.0)
(1320659.0, 1320509.41808, 53.20941655, 1320659.0, 1320468.0)
(1319750.0, 1319942.10011, 43.5455269, 1320538.0, 1319750.0)
(1317200.0, 1317855.16852, 17.33009566, 1318599.0, 1317900.0)
(1316135.0, 1316529.17595, 34.10441455, 1316136.0, 1316135.0)
(1315890.0, 1315809.77111, 32.0582889, 1315890.0, 1315548.0)
(1317480.0, 1317298.07182, 18.03979956, 1317480.0, 1317330.0)
(1317152.0, 1317305.9647, 25.42655237, 1317457.0, 1317152.0)
(1315235.0, 1315789.46476, 69.27278105, 1315532.0, 1315301.0)
(1314644.0, 1314777.53536, 49.91417061, 1314923.0, 1314644.0)
(1315800.0, 1315504.85281, 30.9645, 1315799.0, 1315502.0)
(1316943.0, 1316780.20934, 11.94411166, 1317398.0, 1316943.0)
(1314124.0, 1314435.13265, 44.56806407, 1314781.0, 1314124.0)
(1314000.0, 1313928.28281, 23.83594567, 1314000.0, 1313827.0)
(1316062.0, 1315591.40827, 30.1086027, 1316162.0, 1316062.0)
(1322178.0, 1321186.97938, 31.77114478, 1322178.0, 1319800.0)
(1319252.0, 1319268.44749, 31.04841134, 1319552.0, 1319501.0)
(1319650.0, 1320037.43497, 47.54005965, 1319649.0, 1319410.0)
(1319896.0, 1319200.84593, 19.80494244, 1319896.0, 1319756.0)
(1319201.0, 1319346.03147, 18.11699999, 1319534.0, 1319242.0)
(1319400.0, 1319307.51054, 11.37465817, 1319289.0, 1319175.0)
(1318849.0, 1318592.92953, 36.95561491, 1318871.0, 1318800.0)
(1318100.0, 1318308.79504, 11.52890441, 1318374.0, 1318100.0)
(1317001.0, 1317307.64269, 16.45830528, 1317324.0, 1317001.0)
(1317280.0, 1316944.44237, 21.32866569, 1317280.0, 1317187.0)
(1318330.0, 1318140.33706, 14.15161295, 1318330.0, 1318160.0)
(1319037.0, 1319256.96704, 15.27115175, 1319532.0, 1319037.0)
(1321000.0, 1320848.43954, 54.98252056, 1321135.0, 1321000.0)
(1322178.0, 1322029.47194, 48.80306979, 1322178.0, 1322000.0)
(1322277.0, 1322052.75967, 16.27984611, 1322277.0, 1322100.0)
(1319135.0, 1320345.28493, 15.33568269, 1319646.0, 1319349.0)
(1320694.0, 1320545.56034, 10.53518467, 1320834.0, 1320648.0)
(1322150.0, 1322022.85059, 36.77835135, 1322150.0, 1322041.0)
(1321005.0, 1321444.32416, 10.33194281, 1321383.0, 1321052.0)
(1320266.0, 1321461.13712, 23.28769996, 1321000.0, 1320125.0)
(1319028.0, 1318458.4062, 39.1600018, 1319362.0, 1319028.0)
(1318119.0, 1318831.22594, 24.09763072, 1318499.0, 1318119.0)
(1317322.0, 1317268.73904, 12.588, 1317322.0, 1317001.0)
(1316700.0, 1316082.99559, 17.52840302, 1316700.0, 1316515.0)
(1316299.0, 1316080.53404, 15.53223137, 1316298.0, 1316284.0)
(1316500.0, 1316893.50363, 20.52977528, 1316503.0, 1316500.0)
(1316415.0, 1317025.38094, 24.69362127, 1317250.0, 1316632.0)
(1313133.0, 1313071.87515, 47.69497123, 1313309.0, 1313133.0)
(1314746.0, 1313814.93709, 24.4694, 1314854.0, 1314332.0)
(1316151.0, 1316510.63115, 23.3029795, 1316500.0, 1316150.0)
(1316977.0, 1316700.9832, 19.0795187, 1316976.0, 1316814.0)
(1315998.0, 1315990.17199, 39.89081647, 1315998.0, 1315600.0)
(1318095.0, 1317603.89526, 36.42459963, 1318095.0, 1317897.0)
(1318108.0, 1318177.47114, 32.6692019, 1318367.0, 1318108.0)
(1317501.0, 1318081.93896, 21.56638975, 1317717.0, 1317501.0)
(1318732.0, 1318368.8673, 18.57077804, 1318698.0, 1318101.0)
(1319421.0, 1319421.66511, 31.01166153, 1319556.0, 1319421.0)
(1319309.0, 1319510.37997, 22.09380273, 1319859.0, 1319000.0)
(1320509.0, 1320681.18165, 17.96079926, 1320841.0, 1320638.0)
(1315933.0, 1316320.46977, 35.51149702, 1316369.0, 1315933.0)
(1315300.0, 1315177.8857, 25.24859595, 1315300.0, 1315000.0)
(1317231.0, 1317124.13242, 30.99675179, 1317501.0, 1317231.0)
(1317100.0, 1317054.61538, 11.08378102, 1317290.0, 1317125.0)
(1317000.0, 1317249.14778, 18.3259658, 1317318.0, 1317125.0)
(1315136.0, 1315325.3208, 11.47815803, 1315199.0, 1315136.0)
(1316993.0, 1316506.87172, 18.27740406, 1316993.0, 1316932.0)
(1319250.0, 1319118.36319, 75.33341228, 1319250.0, 1318345.0)
(1323236.0, 1323280.55512, 53.64603947, 1323340.0, 1323236.0)
(1325850.0, 1325982.00905, 12.783, 1325850.0, 1325775.0)
(1324612.0, 1324317.43714, 16.13004616, 1324730.0, 1324612.0)
(1330000.0, 1329185.05897, 45.5353, 1330000.0, 1327724.0)
(1329014.0, 1329139.30209, 28.06779926, 1329528.0, 1329014.0)
(1332000.0, 1331075.97638, 32.8795284, 1332000.0, 1330413.0)
(1331417.0, 1331437.84046, 17.70213855, 1331417.0, 1331200.0)
(1329828.0, 1329325.61264, 15.3987, 1329634.0, 1329499.0)
(1329643.0, 1329533.1473, 25.12316958, 1329643.0, 1329572.0)
(1329429.0, 1329120.96833, 38.03986276, 1329433.0, 1329429.0)
(1331500.0, 1331354.68742, 23.80003188, 1331500.0, 1331196.0)
(1333730.0, 1333363.01285, 13.955929, 1333730.0, 1333626.0)
(1331181.0, 1331413.80955, 37.32880826, 1331181.0, 1330750.0)
(1330548.0, 1330465.7823, 40.27987947, 1331454.0, 1330548.0)
(1330604.0, 1330403.17118, 20.35730666, 1331462.0, 1330820.0)
(1330147.0, 1330322.77342, 20.13358044, 1330400.0, 1330255.0)
(1332000.0, 1332732.95916, 33.76067283, 1333219.0, 1333082.0)
(1337000.0, 1337116.93399, 38.82803488, 1337140.0, 1337131.0)
(1337100.0, 1336486.56065, 34.34624955, 1337100.0, 1336950.0)
(1336490.0, 1335968.13684, 40.60441034, 1336490.0, 1336480.0)
(1336900.0, 1336544.51006, 17.26282283, 1336900.0, 1336607.0)
(1333454.0, 1332762.1864, 37.27599961, 1333454.0, 1333206.0)
(1335704.0, 1335330.1839, 30.41629902, 1335704.0, 1335363.0)
(1334260.0, 1334686.06436, 23.64412081, 1335000.0, 1334260.0)
(1334695.0, 1334165.37327, 18.12504369, 1334149.0, 1334051.0)
(1334683.0, 1335005.17322, 19.91626207, 1335397.0, 1334683.0)
(1332800.0, 1333639.82482, 22.824, 1333968.0, 1333550.0)
(1333805.0, 1333807.80906, 18.46226375, 1333805.0, 1333504.0)
(1331843.0, 1331380.53977, 28.99227912, 1332000.0, 1331843.0)
(1331118.0, 1331325.12169, 12.33519979, 1331355.0, 1331118.0)
(1330980.0, 1330399.4602, 30.44398621, 1330985.0, 1330980.0)
(1330800.0, 1331014.43116, 53.84429414, 1331249.0, 1330800.0)
(1331011.0, 1331547.08657, 23.86875138, 1331295.0, 1331014.0)
(1331475.0, 1329804.85577, 34.2097896, 1331475.0, 1330108.0)
(1328007.0, 1328001.92597, 49.46059695, 1328007.0, 1328001.0)
(1328000.0, 1327589.12068, 27.51695924, 1328000.0, 1327507.0)
(1329493.0, 1329326.88332, 17.45297529, 1329493.0, 1329046.0)
(1329500.0, 1329322.45943, 19.76635847, 1329500.0, 1329459.0)
(1330000.0, 1330605.28318, 60.71571418, 1330399.0, 1330000.0)
(1330970.0, 1330506.83614, 21.30252673, 1330970.0, 1330457.0)
(1330898.0, 1330834.63857, 32.76404558, 1330794.0, 1330437.0)
(1331116.0, 1330137.67589, 49.90823576, 1331389.0, 1331136.0)
(1331978.0, 1331871.46054, 28.50454793, 1331998.0, 1331979.0)
(1333003.0, 1332994.37749, 25.77783477, 1333068.0, 1333066.0)
(1331725.0, 1331590.77209, 35.70752905, 1331726.0, 1331500.0)
(1332568.0, 1332561.02804, 39.12088274, 1333510.0, 1333380.0)
(1333401.0, 1333408.35085, 26.49661488, 1333401.0, 1333082.0)
(1333734.0, 1333698.90052, 11.27485806, 1333891.0, 1333800.0)
(1337000.0, 1336426.14885, 45.82010866, 1337000.0, 1336701.0)
(1335499.0, 1335555.24661, 18.053, 1335611.0, 1335499.0)
(1337500.0, 1337541.17325, 63.754, 1337832.0, 1337732.0)
(1337622.0, 1337242.82066, 11.09324745, 1337652.0, 1337622.0)
(1336032.0, 1335707.55366, 21.8762188, 1335866.0, 1335511.0)
(1335308.0, 1335366.41572, 33.05940744, 1335646.0, 1335308.0)
(1335800.0, 1335825.47995, 28.40058873, 1335800.0, 1335424.0)
(1334226.0, 1333785.26991, 41.34480318, 1334309.0, 1334226.0)
(1332296.0, 1332934.04958, 19.20763085, 1332756.0, 1332616.0)
(1336416.0, 1336451.48664, 9.283117, 1336416.0, 1336407.0)
(1335255.0, 1335168.17959, 20.75539533, 1336200.0, 1335255.0)
(1335620.0, 1335881.84324, 23.29877444, 1335620.0, 1335500.0)
(1334856.0, 1335015.10148, 51.17338463, 1335366.0, 1334856.0)
(1334657.0, 1335288.40402, 12.97979966, 1335201.0, 1334958.0)
(1338381.0, 1337806.28884, 84.1845, 1338381.0, 1336850.0)
(1339960.0, 1339813.17663, 65.79109948, 1339886.0, 1339815.0)
(1341786.0, 1342007.45068, 17.24598475, 1341786.0, 1341534.0)
(1342499.0, 1342421.36233, 8.73889873, 1342783.0, 1342680.0)
(1343112.0, 1343670.68112, 31.61073549, 1343072.0, 1343000.0)
(1341017.0, 1341121.82899, 24.67999516, 1341143.0, 1341017.0)
(1340322.0, 1341553.68251, 17.47611323, 1340538.0, 1340322.0)
(1341788.0, 1341163.2062, 20.95108874, 1341717.0, 1341338.0)
(1337000.0, 1336992.68569, 44.53430008, 1337400.0, 1337000.0)
(1339858.0, 1339461.97332, 16.59620277, 1339858.0, 1339527.0)
(1341000.0, 1339921.50216, 43.42227037, 1341000.0, 1340290.0)
