(8.8691, 648056.69430946, 648585.0, 647890.0, 648580.0, 647910.0)
(13.5259, 648406.93698756, 649660.0, 647630.0, 647675.0, 648235.0)
(4.6019, 648372.7623373, 648980.0, 647670.0, 648390.0, 647670.0)
(7.5925, 648477.35488969, 648705.0, 647860.0, 648285.0, 648395.0)
(4.0595, 648308.56066018, 648520.0, 647895.0, 648365.0, 648285.0)
(3.4441, 648582.30524665, 648690.0, 648415.0, 648645.0, 648520.0)
(11.0427, 649224.24094651, 649800.0, 648635.0, 648950.0, 648640.0)
(7.2891, 648887.39384835, 649470.0, 648045.0, 648510.0, 649180.0)
(7.0019, 647886.1633271, 648515.0, 647320.0, 647870.0, 648515.0)
(2.4933, 647812.21393334, 648050.0, 647285.0, 647520.0, 647850.0)
(1.9531, 647184.00184322, 647795.0, 647000.0, 647000.0, 647520.0)
(1.9419, 646994.49121994, 647065.0, 646520.0, 647005.0, 647000.0)
(5.066, 646888.20311883, 647445.0, 646025.0, 647040.0, 647005.0)
(7.8172, 646984.96910659, 647245.0, 646020.0, 647175.0, 647005.0)
(4.7103, 647168.00225039, 647510.0, 646925.0, 647095.0, 647125.0)
(5.2567, 647662.56263435, 647990.0, 647240.0, 647990.0, 647495.0)
(1.2735, 647724.16215155, 648000.0, 647640.0, 647920.0, 647985.0)
(2.3613, 648228.60691145, 648575.0, 647810.0, 648520.0, 647825.0)
(4.0889, 648603.69659322, 648735.0, 648470.0, 648580.0, 648575.0)
(3.1193, 648452.83124419, 648655.0, 647820.0, 648095.0, 648580.0)
(1.4493, 648124.10922514, 648315.0, 647840.0, 648060.0, 648095.0)
(1.4952, 648346.65228732, 648550.0, 648060.0, 648360.0, 648060.0)
(1.704, 648199.20070423, 648590.0, 648100.0, 648165.0, 648260.0)
(2.1761, 648218.7776297, 648330.0, 648105.0, 648325.0, 648210.0)
(1.6019, 648352.13340408, 648585.0, 648205.0, 648575.0, 648300.0)
(2.91, 648476.94690722, 648660.0, 648295.0, 648390.0, 648660.0)
(5.3904, 647881.2661398, 648445.0, 647220.0, 647420.0, 648390.0)
(6.0487, 647281.38674426, 647645.0, 647045.0, 647455.0, 647425.0)
(4.7997, 647397.61933037, 647860.0, 647200.0, 647455.0, 647455.0)
(0.2938, 647472.32130701, 647840.0, 647450.0, 647550.0, 647455.0)
(3.3855, 648096.22153301, 649095.0, 647690.0, 647825.0, 647690.0)
(3.796, 647898.65555848, 648140.0, 647800.0, 648105.0, 647825.0)
(3.1174, 648017.24097004, 648100.0, 647820.0, 647950.0, 648000.0)
(4.0244, 647933.85970579, 648095.0, 647645.0, 647685.0, 647995.0)
(1.9775, 647851.88394437, 648000.0, 647685.0, 647850.0, 647685.0)
(2.4945, 647955.97193826, 648000.0, 647755.0, 647975.0, 647865.0)
(2.229, 647972.38447734, 648000.0, 647765.0, 647910.0, 647995.0)
(4.5208, 647887.1852327, 647995.0, 647760.0, 647825.0, 647905.0)
(4.3446, 647952.67423929, 648095.0, 647755.0, 648060.0, 647890.0)
(2.931, 648075.37188673, 648100.0, 648035.0, 648045.0, 648060.0)
(2.8001, 648099.33538088, 648420.0, 648040.0, 648290.0, 648040.0)
(3.0789, 648158.88044431, 648430.0, 647915.0, 647995.0, 648365.0)
(5.3546, 647948.5615172, 648000.0, 647580.0, 647830.0, 647995.0)
(3.8291, 647516.66814656, 647825.0, 646120.0, 646320.0, 647580.0)
(4.373, 646315.95792362, 646825.0, 646000.0, 646060.0, 646320.0)
(6.0886, 646004.82023782, 646335.0, 645510.0, 645790.0, 646210.0)
(1.6617, 645688.028525, 645955.0, 645500.0, 645690.0, 645510.0)
(9.4872, 645488.20415929, 645865.0, 645015.0, 645500.0, 645590.0)
(7.6581, 645498.43401105, 645500.0, 645485.0, 645500.0, 645500.0)
(4.1486, 645760.03687991, 646450.0, 645495.0, 646270.0, 645500.0)
(5.3325, 646571.44256915, 647140.0, 646250.0, 646910.0, 646285.0)
(6.6351, 646193.31351449, 646945.0, 645110.0, 646055.0, 646910.0)
(4.1312, 646124.42341208, 646415.0, 645680.0, 645705.0, 646090.0)
(2.9802, 645606.65962016, 646200.0, 645110.0, 645485.0, 645680.0)
(1.0452, 645309.39246077, 645515.0, 645115.0, 645360.0, 645490.0)
(1.4091, 645451.85898801, 645720.0, 645360.0, 645545.0, 645360.0)
