(1338782.0, 1338781.95318, 18.77174878, 1338940.0, 1338754.0)
(1338753.0, 1338694.57914, 0.46479976, 1338753.0, 1338531.0)
(1338001.0, 1338002.43886, 3.195, 1338512.0, 1338001.0)
(1338531.0, 1338467.82103, 0.542, 1338531.0, 1338500.0)
(1338201.0, 1338201.7561, 0.041, 1338447.0, 1338201.0)
(1338123.0, 1338115.54564, 0.997, 1338123.0, 1337994.0)
(1338130.0, 1337945.18296, 1.37084113, 1338232.0, 1338130.0)
(1338201.0, 1338138.71671, 2.64749997, 1338201.0, 1338142.0)
(1338141.0, 1338130.32916, 5.4902, 1338141.0, 1338131.0)
(1337851.0, 1338044.09421, 11.70779946, 1338141.0, 1337851.0)
(1337500.0, 1337556.63613, 21.551, 1338112.0, 1337500.0)
(1337849.0, 1337332.5382, 13.54255507, 1337849.0, 1337741.0)
(1337893.0, 1337402.63939, 3.407, 1337864.0, 1337644.0)
(1337480.0, 1337235.98053, 17.099, 1337480.0, 1337456.0)
(1337450.0, 1337256.30602, 4.454, 1337450.0, 1337201.0)
(1337419.0, 1337203.96443, 3.41179936, 1337419.0, 1337400.0)
(1337650.0, 1337624.93774, 3.18120064, 1337732.0, 1337650.0)
(1338130.0, 1337557.19593, 10.02, 1337649.0, 1337410.0)
(1337699.0, 1337647.17635, 2.46810073, 1337782.0, 1337515.0)
(1337794.0, 1337828.68218, 3.291, 1337935.0, 1337795.0)
(1337844.0, 1337795.45646, 0.2607, 1337844.0, 1337549.0)
(1337782.0, 1337690.49265, 0.136, 1337781.0, 1337645.0)
(1338201.0, 1338090.55467, 3.99504517, 1338201.0, 1338044.0)
(1337919.0, 1337935.46661, 0.72290534, 1337919.0, 1337801.0)
(1337800.0, 1337806.5925, 0.97171052, 1337905.0, 1337857.0)
(1338050.0, 1337866.20868, 3.0062, 1338050.0, 1337831.0)
(1337831.0, 1337839.87097, 0.062, 1337904.0, 1337831.0)
(1337853.0, 1337859.24047, 0.599, 1337852.0, 1337800.0)
(1337776.0, 1337624.02719, 1.8089, 1337776.0, 1337691.0)
(1337636.0, 1337557.47844, 2.214, 1337770.0, 1337636.0)
(1337737.0, 1337733.03152, 0.8249, 1337737.0, 1337693.0)
(1337558.0, 1337679.65771, 0.42479996, 1337737.0, 1337558.0)
(1337800.0, 1337736.42857, 0.343, 1337799.0, 1337756.0)
(1337853.0, 1337445.07678, 4.25278281, 1337853.0, 1337764.0)
(1337755.0, 1337712.8807, 0.26721719, 1337741.0, 1337354.0)
(1337729.0, 1337725.4, 0.005, 1337729.0, 1337355.0)
(1337374.0, 1337649.3334, 1.424, 1337728.0, 1337374.0)
(1337561.0, 1337424.30856, 2.23216538, 1337561.0, 1337379.0)
(1337739.0, 1337642.19348, 1.12199788, 1337739.0, 1337528.0)
(1337741.0, 1337712.00548, 0.365, 1337717.0, 1337584.0)
(1337601.0, 1337679.0, 0.004, 1337681.0, 1337601.0)
(1337681.0, 1337589.27094, 0.77, 1337717.0, 1337700.0)
(1337700.0, 1337700.11443, 0.603, 1337717.0, 1337700.0)
(1337717.0, 1337717.36166, 0.506, 1337717.0, 1337701.0)
(1337741.0, 1337708.67729, 0.251, 1337741.0, 1337701.0)
(1337700.0, 1337731.41857, 1.5577, 1337701.0, 1337700.0)
(1337701.0, 1337701.0, 0.052, 1337701.0, 1337585.0)
(1337700.0, 1337643.29596, 0.304, 1337700.0, 1337668.0)
(1337701.0, 1337681.91789, 0.06989704, 1337701.0, 1337668.0)
(1337786.0, 1337737.56435, 1.005, 1337786.0, 1337668.0)
(1337786.0, 1337779.35509, 0.27660253, 1337700.0, 1337670.0)
(1337700.0, 1337700.0, 0.00500112, 1337700.0, 1337685.0)
(1337686.0, 1337699.96015, 0.85310137, 1337700.0, 1337687.0)
(1337750.0, 1337576.06205, 0.812, 1337750.0, 1337688.0)
(1337651.0, 1337668.68906, 0.078, 1337784.0, 1337651.0)
(1337650.0, 1337650.03925, 3.21, 1337651.0, 1337650.0)
(1337688.0, 1337651.2231, 0.93280396, 1337688.0, 1337652.0)
(1337652.0, 1337661.00141, 0.2133, 1337688.0, 1337652.0)
(1337688.0, 1337688.0, 0.059, 1337688.0, 1337670.0)
(1337687.0, 1337653.96438, 0.073, 1337687.0, 1337657.0)
(1337688.0, 1337658.80788, 2.15253875, 1337776.0, 1337688.0)
(1337785.0, 1337785.0, 0.002, 1337785.0, 1337672.0)
(1337800.0, 1337792.81468, 1.09, 1337800.0, 1337650.0)
(1337799.0, 1337792.6227, 0.705, 1337799.0, 1337673.0)
(1337965.0, 1337823.02639, 4.22727069, 1337965.0, 1337910.0)
(1338000.0, 1338149.92619, 25.097, 1338544.0, 1338000.0)
(1339100.0, 1338841.68371, 28.601, 1339100.0, 1338767.0)
(1338724.0, 1339454.46171, 21.11679976, 1339525.0, 1338724.0)
(1339536.0, 1339353.63092, 10.56397587, 1339672.0, 1339536.0)
(1339550.0, 1339574.29003, 2.76543438, 1339550.0, 1339536.0)
(1338833.0, 1339053.60823, 2.22431025, 1338833.0, 1338726.0)
(1339256.0, 1339190.79849, 0.531, 1339256.0, 1339187.0)
(1339391.0, 1339375.09166, 1.571, 1339391.0, 1339198.0)
(1339020.0, 1339322.29094, 7.051, 1339020.0, 1338875.0)
(1338998.0, 1339079.97828, 0.64, 1339200.0, 1338998.0)
(1338998.0, 1339099.72199, 0.77317217, 1339000.0, 1338998.0)
(1339200.0, 1339064.19357, 4.2462, 1339200.0, 1338845.0)
(1338839.0, 1338858.65084, 2.5845, 1339068.0, 1338900.0)
(1339068.0, 1338748.56345, 3.874978, 1339067.0, 1338739.0)
(1338309.0, 1338621.58794, 5.301331, 1338918.0, 1338309.0)
(1339003.0, 1338852.5829, 1.146, 1339003.0, 1338729.0)
(1338730.0, 1338777.31429, 0.035, 1338896.0, 1338730.0)
(1338453.0, 1338591.85455, 0.11, 1338895.0, 1338508.0)
(1338448.0, 1338569.44016, 0.493, 1338895.0, 1338448.0)
(1338730.0, 1338731.00909, 0.627, 1338886.0, 1338730.0)
(1338531.0, 1338395.18211, 0.218, 1338685.0, 1338531.0)
(1338250.0, 1338436.04325, 2.04376412, 1338312.0, 1338250.0)
(1338298.0, 1338236.66745, 2.61649832, 1338298.0, 1338198.0)
(1338250.0, 1338244.08244, 0.313, 1338250.0, 1338197.0)
(1338313.0, 1338309.05209, 2.69923668, 1338313.0, 1338297.0)
(1338300.0, 1338299.99597, 2.2319, 1338299.0, 1338298.0)
(1338297.0, 1338387.44995, 4.348, 1338300.0, 1338297.0)
(1339068.0, 1338864.00845, 6.807, 1338817.0, 1338731.0)
(1338809.0, 1338788.239, 0.1682, 1338809.0, 1338792.0)
(1339066.0, 1339042.09755, 1.46694393, 1339020.0, 1339010.0)
(1338670.0, 1338938.68052, 4.94992712, 1338959.0, 1338761.0)
(1338500.0, 1338661.03005, 1.051, 1338543.0, 1338500.0)
(1338766.0, 1338692.01443, 1.109, 1338924.0, 1338766.0)
(1339000.0, 1338980.7863, 4.12789361, 1339033.0, 1338767.0)
(1338768.0, 1339049.8778, 1.49, 1339000.0, 1338768.0)
(1339000.0, 1338947.69811, 0.106, 1339000.0, 1338772.0)
(1339322.0, 1339232.50997, 2.332, 1339350.0, 1339322.0)
(1339332.0, 1339346.26824, 1.8506, 1339350.0, 1339332.0)
(1339274.0, 1339314.45343, 1.814, 1339349.0, 1339274.0)
(1339350.0, 1339338.53165, 0.78014688, 1339350.0, 1339274.0)
(1339350.0, 1339334.80608, 2.501, 1339350.0, 1339209.0)
(1339268.0, 1339383.94766, 4.066, 1339443.0, 1339300.0)
